SubNetwork,ManagedElement,NE_Name,ldn,moId,userLabel,masterOperatorId,cellLocalId,duMeMoId,plmnIdList,refNRPhysicalCellDU,ldn_SSB,pci,ssbFrequency,qHyst,threshServingLowP,cellReselectionPriority,sNonIntraSearchSwitch,sNonIntraSearchP,cellReselectionSubPriority,ManagedElement_InterFReselection,refNRFreqRelation,qRxLevMin,threshXHighP,threshXLowP,cellReselectionPriority_InterFReselection,cellReselectionSubPriority_InterFReselection,refNRFreq,ssbFrequency_InterFReselection
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=9",9,徐州-云龙-新工程兵700M-CRNR-Z5H-0709-楚岳山庄LY,46000-10534306-9,9,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=9","NRRadioInfrastructure=1,NRPhysicalCellDU=9,CellDefiningSSB=1",128,763.25,4,4,4,enable,4.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=9,NRFreqRelation=1",-60,10,8,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=2",2,徐州-云龙-新工程兵700M-CRNR-Z5H-0702-新工程兵LY,46000-10534306-2,2,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",73,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=2,NRFreqRelation=4",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=4",2584.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=2",2,徐州-云龙-新工程兵700M-CRNR-Z5H-0702-新工程兵LY,46000-10534306-2,2,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",73,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=2,NRFreqRelation=3",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=3",4827.36
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=2",2,徐州-云龙-新工程兵700M-CRNR-Z5H-0702-新工程兵LY,46000-10534306-2,2,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",73,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=2,NRFreqRelation=5",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=5",4919.52
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=2",2,徐州-云龙-新工程兵700M-CRNR-Z5H-0702-新工程兵LY,46000-10534306-2,2,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",73,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=2,NRFreqRelation=1",-60,11,6,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=3",3,徐州-云龙-新工程兵700M-CRNR-Z5H-0703-新工程兵LY,46000-10534306-3,3,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",74,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=3,NRFreqRelation=4",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=4",2584.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=3",3,徐州-云龙-新工程兵700M-CRNR-Z5H-0703-新工程兵LY,46000-10534306-3,3,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",74,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=3,NRFreqRelation=3",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=3",4827.36
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=3",3,徐州-云龙-新工程兵700M-CRNR-Z5H-0703-新工程兵LY,46000-10534306-3,3,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",74,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=3,NRFreqRelation=5",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=5",4919.52
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=3",3,徐州-云龙-新工程兵700M-CRNR-Z5H-0703-新工程兵LY,46000-10534306-3,3,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",74,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=3,NRFreqRelation=1",-60,11,6,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=4",4,徐州-云龙-新工程兵700M-CRNR-Z5H-0704-上甸子村LY,46000-10534306-4,4,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",198,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=4,NRFreqRelation=4",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=4",2584.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=4",4,徐州-云龙-新工程兵700M-CRNR-Z5H-0704-上甸子村LY,46000-10534306-4,4,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",198,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=4,NRFreqRelation=3",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=3",4827.36
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=4",4,徐州-云龙-新工程兵700M-CRNR-Z5H-0704-上甸子村LY,46000-10534306-4,4,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",198,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=4,NRFreqRelation=5",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=5",4919.52
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=4",4,徐州-云龙-新工程兵700M-CRNR-Z5H-0704-上甸子村LY,46000-10534306-4,4,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",198,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=4,NRFreqRelation=1",-60,11,6,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=10",10,徐州-云龙-新工程兵700M-CRNR-Z5H-0710-徐重营销LY,46000-10534306-10,10,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=10","NRRadioInfrastructure=1,NRPhysicalCellDU=10,CellDefiningSSB=1",549,763.25,4,4,4,enable,4.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=10,NRFreqRelation=1",-60,10,8,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=6",6,徐州-云龙-新工程兵700M-CRNR-Z5H-0706-上甸子村LY,46000-10534306-6,6,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",200,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=6,NRFreqRelation=5",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=5",4919.52
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=6",6,徐州-云龙-新工程兵700M-CRNR-Z5H-0706-上甸子村LY,46000-10534306-6,6,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",200,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=6,NRFreqRelation=3",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=3",4827.36
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=6",6,徐州-云龙-新工程兵700M-CRNR-Z5H-0706-上甸子村LY,46000-10534306-6,6,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",200,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=6,NRFreqRelation=4",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=4",2584.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=6",6,徐州-云龙-新工程兵700M-CRNR-Z5H-0706-上甸子村LY,46000-10534306-6,6,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",200,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=6,NRFreqRelation=1",-60,11,6,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=7",7,徐州-云龙-新工程兵700M-CRNR-Z5H-0707-楚岳山庄LY,46000-10534306-7,7,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=7","NRRadioInfrastructure=1,NRPhysicalCellDU=7,CellDefiningSSB=1",120,763.25,4,4,4,enable,4.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=7,NRFreqRelation=1",-60,10,8,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=12",12,徐州-云龙-新工程兵700M-CRNR-Z5H-0712-徐重营销LY,46000-10534306-12,12,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",551,763.25,4,4,4,enable,4.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=12,NRFreqRelation=1",-60,10,8,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=5",5,徐州-云龙-新工程兵700M-CRNR-Z5H-0705-上甸子村LY,46000-10534306-5,5,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",199,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=5,NRFreqRelation=4",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=4",2584.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=5",5,徐州-云龙-新工程兵700M-CRNR-Z5H-0705-上甸子村LY,46000-10534306-5,5,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",199,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=5,NRFreqRelation=3",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=3",4827.36
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=5",5,徐州-云龙-新工程兵700M-CRNR-Z5H-0705-上甸子村LY,46000-10534306-5,5,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",199,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=5,NRFreqRelation=5",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=5",4919.52
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=5",5,徐州-云龙-新工程兵700M-CRNR-Z5H-0705-上甸子村LY,46000-10534306-5,5,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",199,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=5,NRFreqRelation=1",-60,11,6,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=8",8,徐州-云龙-新工程兵700M-CRNR-Z5H-0708-楚岳山庄LY,46000-10534306-8,8,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=8","NRRadioInfrastructure=1,NRPhysicalCellDU=8,CellDefiningSSB=1",121,763.25,4,4,4,enable,4.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=8,NRFreqRelation=1",-60,10,8,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=1",1,徐州-云龙-新工程兵700M-CRNR-Z5H-0701-新工程兵LY,46000-10534306-1,1,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",72,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=1,NRFreqRelation=5",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=5",4919.52
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=1",1,徐州-云龙-新工程兵700M-CRNR-Z5H-0701-新工程兵LY,46000-10534306-1,1,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",72,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=1,NRFreqRelation=3",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=3",4827.36
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=1",1,徐州-云龙-新工程兵700M-CRNR-Z5H-0701-新工程兵LY,46000-10534306-1,1,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",72,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=1,NRFreqRelation=4",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=4",2584.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=1",1,徐州-云龙-新工程兵700M-CRNR-Z5H-0701-新工程兵LY,46000-10534306-1,1,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",72,763.25,4,6,4,enable,6.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=1,NRFreqRelation=1",-60,11,6,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"Ne=10534306,GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,4,4,4,enable,4.0,0.0,10534306,"GNBCUCPFunction=460-00_10534306,NRCellCU=11,NRFreqRelation=1",-60,10,8,5,0.0,"GNBCUCPFunction=460-00_10534306,NRFreq=1",2524.95
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,4,4,4,enable,4.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=15,NRFreqRelation=1",-60,10,8,5,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=1",2524.95
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,NRFreqRelation=1",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=1",2524.95
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,NRFreqRelation=3",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=4",2584.95
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,4,6,4,enable,6.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=18,NRFreqRelation=2",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=3",4827.36
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,4,4,4,enable,4.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=12,NRFreqRelation=1",-60,10,6,5,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=1",2524.95
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,NRFreqRelation=7",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=8",4919.52
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,NRFreqRelation=5",-60,11,10,5,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=4",2584.95
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,NRFreqRelation=3",-60,11,10,6,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=3",4827.36
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"Ne=10531892,GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,4,6,4,enable,6.0,0.0,10531892,"GNBCUCPFunction=460-00_10531892,NRCellCU=4,NRFreqRelation=1",-60,11,8,5,0.0,"GNBCUCPFunction=460-00_10531892,NRFreq=1",2524.95
